xcoord,ycoord,dna_cluster
3146,1736.215,2
2868.97,1926.08,2
1239.16,2547.22,2
2267.46,2947.49,3
3131.375,1589.64,3
1124.695,3163.94,0
2451.93,3054.935,3
3255.525,1298.96,0
1265.94,3055.78,0
3149.25,1449.695,2
2396.29,3221.465,0
2523.56,3348.735,0
2288,632.4175,2
3535.545,2054.845,0
2148.055,3003.455,3
1025.83,2488.98,0
2203.89,2920.515,3
3123.51,1804.725,2
3117.855,1165.84,1
1191.125,2323.035,0
3267.29,1329.705,1
2664.415,1112.8,2
1056.835,2583.685,2
1112.735,2224.755,2
3217.955,1642.81,2
2440.295,3107.65,3
2512.965,2862.015,0
1327.365,3117.01,0
3104.335,1600.95,3
2829.255,1394.12,3
2830.295,2140.19,1
1245.66,2665.845,2
2819.57,1119.17,0
1431.105,3258.19,0
2871.245,1067.95,2
3082.3,1569.75,3
1250.405,2644.265,2
796.965,2746.77,0
3486.99,1680.9,2
3100.63,1020.045,2
2267.85,3019.185,3
1332.305,2595.45,2
2146.625,3160.885,0
2292.16,3356.6,0
2790.32,1603.55,1
2709.915,971.62,2
2753.27,2233.92,2
1263.99,3154.58,0
1457.365,2738.06,2
3105.18,1294.345,2
2954.12,1255.215,2
652.34,2349.425,2
786.175,2670.265,0
2520.83,2356.705,3
1124.175,2166.45,0
2926.82,909.545,2
1999.205,789.23,2
2043.015,3380.39,0
787.15,2322.71,2
798.265,2472.86,2
1544.725,831.935,2
2657.85,2900.3,0
1273.415,2597.92,2
2167.1,2939.755,3
2614.3,1745.12,2
2214.81,3081.26,3
2422.55,2616.51,1
1901.965,3468.075,0
2870.855,1504.75,2
862.55,2700.62,0
1095.835,2256.93,2
2861.82,1540.305,1
3073.33,1412.515,0
2854.085,1382.55,3
2643.68,970.515,2
3045.835,1335.75,2
1090.96,1260.285,1
1109.81,2743.715,2
2386.865,952.835,2
727.35,2610.27,0
2940.795,1428.31,2
3112.525,1325.935,2
2494.895,2869.555,3
3410.355,1535.43,2
799.955,2364.7,0
2013.57,3024.45,3
2867.54,2341.235,2
1383.72,2689.18,2
2694.575,1445.535,1
2084.81,2982.33,3
2989.61,1440.465,2
2165.865,963.69,2
2464.41,2931.955,3
2752.75,2427.685,3
1090.83,2611.895,2
1124.045,2332.915,0
2689.83,2327.39,2
2955.68,3041.61,0
3000.465,1619.8,2
2288.065,3407.3,0
3336.58,1546.61,1
2337.335,3315.195,0
2947.035,1287.26,2
1074.255,2120.04,2
2482.74,3013.465,0
2487.81,909.415,2
1303.9,2483.26,2
2133.56,3111.875,3
3327.48,1414.27,0
2384.33,2986.295,3
2745.21,1930.89,2
846.755,2615.145,2
2409.615,2896.465,3
2005.51,1033.695,2
3488.485,1926.47,2
2982.46,1431.755,2
3280.485,1303.51,2
3438.695,1512.745,2
2374.775,3299.855,0
2811.445,1098.045,2
1276.405,3135.73,0
2185.56,3137.42,0
3068.13,1229.215,0
2052.895,1247.35,2
2430.025,3172.845,0
2861.95,1247.415,2
2298.465,3201.315,0
2691.975,3025.035,3
3144.375,1845.025,0
1293.5,2646.735,2
2131.74,2988.44,3
1131.13,2639.065,2
2677.74,2644.33,3
2744.56,1902.485,2
1190.02,3088.8,0
2370.81,3448.835,0
1190.995,3012.035,0
957.255,2976.35,0
2421.705,882.96,2
2313.35,3163.615,0
3111.94,1150.435,2
803.14,2415.855,2
2395.055,3328.39,0
2949.18,2437.695,2
1097.07,2722.59,2
2783.495,1697.085,1
1319.37,2376.335,2
2152.8,3202.615,0
2641.21,1874.275,1
2055.235,2901.535,3
3035.5,1060.605,0
1359.345,2659.865,2
2140.84,2896.01,0
3397.42,2287.155,2
1352.715,3206.06,0
2422.355,2856.815,3
2705.625,2584.66,3
3247.855,1566.63,2
2501.785,2871.31,3
2711.605,1228.76,1
1156.61,2828.28,2
2120.82,3206.58,0
1020.175,2793.895,2
779.87,2449.33,2
1245.985,3074.955,0
3039.79,1320.215,2
2589.6,2978.82,3
3503.89,2002.065,2
2772.315,2326.61,0
2614.105,3066.44,3
2659.41,3289,0
2289.17,2778.815,3
1200.745,3195.335,0
1305.07,2524.665,2
2590.12,1043.575,2
3115.97,1378.65,3
2402.01,2968.29,3
3424.395,2067.845,2
2209.805,3176.42,0
2794.545,1993.68,2
2437.89,3079.05,3
3243.045,1432.47,1
1132.755,2930.33,0
3113.5,1631.76,3
2267.07,3049.215,3
2541.63,917.28,2
2271.1,1940.445,0
2614.365,1756.625,0
1914.77,3224.65,0
2357.68,3226.47,0
3003.195,1546.61,2
2720.38,2673.645,3
2541.5,2654.925,3
3063.775,1584.895,0
2463.11,2745.6,3
1733.94,2159.69,1
966.68,2246.465,2
2904.655,1265.225,2
2586.09,2851.875,3
2986.1,1575.015,3
1062.75,2953.47,0
3253.38,1618.63,2
2428.53,3377.66,0
3115.84,1082.835,2
3086.59,1670.24,2
2715.96,2249.91,0
3218.605,1458.925,0
2826.98,3143.53,0
1296.88,2537.6,2
3407.235,1907.945,1
3387.345,1605.955,1
2466.165,2778.62,3
1517.49,2616.835,1
3267.68,1208.155,1
627.874,2333.63,0
2229.11,3472.105,0
1415.765,3112.005,0
2174.315,869.18,2
2714.27,2878.395,0
1939.21,3467.49,0
2826.265,1588.21,2
2494.18,982.28,0
2546.115,2927.6,3
2436.85,2746.77,0
1100.84,2230.605,2
1174.94,2425.735,2
2147.21,2880.8,0
2769.26,1089.335,2
2895.945,1763.45,2
2521.025,2725.775,3
2333.435,3207.62,0
2225.405,3347.63,0
3347.89,1397.37,2
2113.54,2901.275,3
2399.605,3235.115,0
2743,989.3,0
947.05,2548,2
2734.68,1565.135,1
3166.67,1725.49,2
2576.925,3219.255,0
2003.04,3236.935,0
3394.04,1478.295,2
1893.19,3375.32,0
3237.78,1565.33,2
3415.165,1476.475,2
2287.675,2969.525,3
2254.59,3442.465,0
2175.42,3493.75,0
2798.51,3203.005,0
2490.865,3392.675,0
1959.945,3084.51,3
2766.66,2384.005,2
2112.955,2929.16,3
930.93,2233.075,2
2787.655,1928.485,2
2804.555,2448.55,2
2886.78,1772.225,2
1344.655,3150.94,0
2375.035,1000.675,2
2844.855,1111.89,2
2705.95,2269.93,2
2031.575,2979.405,3
2710.89,1105.455,2
3287.7,1297.335,2
906.945,2438.865,2
3107.065,1340.495,2
1089.14,2458.69,2
2728.635,1459.25,0
1962.74,3028.87,3
1451.125,2626.52,0
2636.725,949.455,2
2643.095,1812.2,2
3188.185,1660.62,3
2672.865,2744.365,3
2394.34,3422.185,0
2113.215,2844.855,3
2644.655,2267.46,2
2807.935,1216.605,2
2643.81,3183.895,0
2744.495,1338.87,2
1131.52,2020.005,2
2695.225,1848.925,2
2742.935,3313.505,0
1176.37,2660.19,2
3086.655,1046.435,0
3076.45,1432.47,0
2297.295,2978.56,3
1996.54,3057.86,3
2593.89,1832.285,1
1042.925,2626.975,2
838.24,2697.11,0
2108.925,947.895,2
2377.7,1012.44,2
1247.35,2677.48,2
2917.33,1456.325,2
2808.78,1961.765,2
2493.4,2998.515,0
2737.995,2475.85,3
3396.705,2064.4,2
943.28,2458.56,2
638.8915,2278.25,2
2831.53,1940.705,2
3205.02,1790.88,3
2076.36,3200.6,0
1382.81,2220.01,2
3104.14,1420.25,2
2857.725,1045.07,1
1974.83,2811.185,1
2906.93,3193.71,0
1594.645,2397.85,2
2503.085,880.49,2
2763.215,1923.74,2
1253.395,2957.11,2
2180.035,2691.39,3
2736.565,2203.435,0
1265.355,3214.315,0
2642.51,3342.235,0
1536.275,2560.22,0
2785.77,1888.575,2
1291.875,3263.65,0
2911.87,1468.155,2
2659.865,1833.52,0
2881.45,2482.35,2
1939.99,3325.075,0
2728.7,2428.075,3
2782.65,2365.025,2
2637.505,1074.45,2
3158.935,1780.09,2
2802.345,3055.715,0
989.95,1136.85,2
3009.24,1618.175,2
1313.975,3113.825,0
948.935,2236.845,2
2090.27,2719.08,3
2742.22,1983.28,1
1964.365,1176.565,1
1999.725,3040.7,3
1331.59,3196.83,0
1165.905,2302.3,0
2616.575,3177.005,0
1272.115,2732.275,2
2557.295,3333.655,0
2681.51,1879.475,2
1134.12,2830.815,2
2880.735,1762.085,2
1346.41,2804.425,2
1939.925,1059.89,2
2480.205,2035.02,3
2322.06,2196.09,3
2494.635,2885.805,3
2297.36,3262.48,0
3123.38,1231.945,2
3432.91,1631.565,2
2732.73,2230.54,2
3475.225,1705.665,2
2571.79,2961.335,3
1913.925,3114.67,3
2779.4,2292.485,2
2747.095,1531.075,1
2648.75,1949.74,1
2944.24,1248.39,0
2078.7,1102.79,2
2996.955,1569.945,2
2276.69,2994.225,3
2901.665,1451.84,2
1201.525,2998.775,0
2802.735,3219.385,0
3248.245,1290.38,1
2115.49,3344.25,0
848.965,2495.74,2
2040.09,855.01,2
2830.815,2469.155,2
3276,2021.565,1
2119.845,3353.025,0
2385.11,3367.585,0
2739.685,1054.625,2
2394.47,2663.18,3
2132.195,2854.475,3
2726.88,2796.43,3
2160.21,3003.39,3
2681.12,976.625,2
2341.885,3289.325,0
2520.96,1527.045,1
2464.54,3025.75,3
2157.155,3308.11,0
1822.08,3377.92,0
1393.275,3179.345,0
3085.225,2798.25,0
1292.395,3054.61,0
3490.435,1671.865,2
1950.78,3389.88,0
2396.03,3083.99,3
3011.97,959.14,3
2879.045,1279.59,0
2606.11,1658.865,2
1146.21,2982.59,0
2175.03,646.451,1
2984.735,1172.405,2
1900.665,759.395,2
2865.72,1424.93,2
1082.185,2724.67,2
2945.085,1556.555,0
2509.325,2725.58,3
2953.795,1030.38,2
2183.415,3389.815,0
2778.1,974.35,2
1940.185,2094.105,1
2493.4,783.185,2
1516.125,3076.515,2
1010.815,2842.84,0
2699.84,2251.405,2
1012.31,2989.415,0
941.785,2938.52,0
1644.5,3122.275,0
3032.315,1205.685,2
2642.575,2666.56,3
3084.835,1364.025,2
3187.47,1685.775,3
780.845,1305.46,1
2010.19,3103.36,0
2159.885,2868.58,3
2089.36,794.56,0
3261.245,1344.135,1
2887.69,2219.165,1
1964.235,3430.44,0
2849.6,1755.715,1
3385.85,1484.21,2
2023.71,3147.495,3
2539.745,3218.345,0
1338.935,2638.805,2
2887.95,1055.73,2
2520.05,2815.605,3
2767.83,1595.75,1
3145.74,1619.28,3
3154.32,1471.015,2
2113.8,3366.35,0
825.5,2116.465,2
2775.175,1318.98,2
2603.51,3348.28,0
909.285,2468.96,2
1300.585,3185.195,0
3444.61,2405.325,0
2880.215,1326.585,2
2776.345,888.095,2
2190.695,3185.715,0
2711.15,1296.88,0
2909.4,1533.48,2
2740.595,1971.97,2
2862.34,2329.665,2
2848.625,2528.825,2
2404.675,3295.89,0
1394.64,2987.205,0
2737.345,2755.09,3
2374.19,2861.56,3
2520.83,2783.3,3
2795.455,1664.26,2
1393.73,2739.62,2
2866.825,1558.83,0
626.951,2258.23,2
2869.88,2322.45,2
2615.99,2204.605,1
2399.345,2812.095,3
2708.55,1461.135,1
2131.805,2968.615,3
2025.27,1024.725,2
732.095,2676.44,0
1197.495,2925.455,2
2569.385,3320.72,0
3257.345,1217.515,0
2976.87,1143.74,2
3041.935,1209.39,0
1959.425,2084.095,1
1936.35,3381.95,0
2662.66,3064.49,0
1178.19,3067.35,0
2606.695,2879.89,3
2359.305,3094.845,3
2724.15,2243.995,2
1339.26,2710.305,2
2416.96,3382.145,0
2827.63,3187.34,0
3046.875,3067.74,0
2891.005,1344.2,2
1317.29,2288,2
2655.965,2855.645,3
2882.165,2209.74,1
2704.78,1411.995,1
1546.48,3239.795,0
2623.985,1060.995,2
842.075,2390.115,2
2100.735,889.915,2
2673.775,1924.52,1
1572.35,2014.09,3
1621.1,1869.855,0
1330.29,3145.805,0
2813.135,1268.02,2
3118.765,1222.065,2
3080.155,1791.855,2
3027.05,1409.395,2
2599.74,1638.065,2
2349.035,895.7,2
2523.235,2877.875,0
3494.01,1877.33,2
926.9,2020.59,2
1164.28,2529.215,0
2481.245,3104.53,3
3021.46,1531.725,2
2558.075,2762.045,3
1729.715,3184.415,0
2057.64,3238.3,0
2548.455,926.77,2
2938.195,1533.025,2
2042.105,759.655,2
2274.22,3330.47,0
3008.915,1297.4,2
1415.18,3044.6,2
2747.42,1814.02,2
3378.765,1397.565,2
3013.335,1151.995,0
1409.265,3122.015,0
2831.66,989.365,2
1476.41,3356.08,0
2951.065,1329.38,2
2831.205,1045.85,2
3293.615,1600.3,2
2886.065,2990.585,0
2975.83,1496.105,2
1210.3,3118.31,0
2714.66,1876.03,2
1924.065,2203.63,3
2791.62,2346.435,2
1037.725,2178.15,2
2750.8,1028.495,2
2716.545,3235.895,0
1246.18,2805.465,2
3367.455,1998.035,0
2658.695,1142.31,2
2877.55,2315.82,2
2091.895,2867.93,3
1617.135,1687.465,0
2365.74,2986.165,3
2866.825,880.36,2
2441.985,1984.45,3
1502.605,2946.385,3
2936.895,1129.31,2
2090.66,3086.265,3
2035.345,768.755,0
1226.745,2618.005,2
2400.645,3368.82,0
2274.545,3197.025,3
2430.61,3058.38,3
3016.52,1164.215,2
2066.935,3063.84,3
1961.115,2917.33,1
2606.565,1697.865,2
2390.765,865.995,0
2510.755,933.075,2
2896.27,1528.605,2
3092.895,1226.55,2
2142.725,3246.815,0
2978.04,2184.585,2
2633.345,2845.245,3
3257.28,1665.755,2
1109.03,2436.655,2
2747.225,3174.08,0
854.685,2431.975,2
2768.155,1933.295,2
750.23,2338.635,0
2906.995,1245.465,2
2368.86,2772.965,3
2997.67,1395.16,2
2924.22,1154.92,2
2388.88,2847.39,3
2277.86,2746.185,0
3133.39,1798.55,2
916.955,2155.79,2
1158.04,2621.515,2
3443.05,1843.075,2
2252.12,3223.285,0
2122.185,2933.71,3
3119.935,1141.985,2
1446.12,2709.265,2
2787.525,1136.2,0
1941.615,3127.865,3
2623.595,1898.715,1
3467.815,1638.39,2
2553.2,2731.56,3
2107.625,768.495,2
2956.46,2466.035,2
1298.57,2615.015,2
3443.895,1653.34,2
2059.85,2952.56,3
2911.35,1419.665,2
3019.64,1556.88,2
3382.535,2061.02,2
2354.82,3367,0
3391.895,2021.435,2
3094.65,1424.02,2
3034.2,1735.565,2
828.36,2410.33,2
3498.755,1886.365,2
2964.13,1246.765,2
2681.055,3310.255,0
3507.205,1730.365,1
3239.795,1746.095,0
2673.905,942.11,2
2835.82,2402.79,2
2424.89,2945.865,3
2153.775,3293.225,0
2671.63,1732.12,2
1908.27,3281.33,0
3341.715,1511.575,1
1394.445,2545.075,2
2053.675,3068.13,3
1983.28,2975.115,3
914.42,2308.02,2
3355.82,1921.4,2
2754.375,1655.81,1
2442.44,3249.415,0
2582.32,2842.45,3
2872.09,1231.23,2
3274.765,1311.505,1
1269.97,2627.3,2
2870.855,1241.37,2
2785.445,1684.93,1
3068.52,1563.38,3
2340.065,3196.7,0
3336.905,1772.16,1
1848.86,3487.25,0
2304.055,2987.075,3
3095.3,1479.66,2
2722.525,3000.725,3
635.128,2266.615,2
2765.36,1615.575,1
2605.72,1585.025,2
2555.8,2947.75,3
2788.76,1781.455,1
2542.28,2957.24,3
3005.015,1180.465,2
3336.97,1370.135,2
2920.71,1394.77,2
2449.005,2687.425,3
2818.075,1677.845,1
2735.85,2895.035,3
2377.31,3263,0
3169.4,1855.88,1
1227.525,2734.16,2
2559.83,2813.915,3
2558.335,1532.96,0
2031.055,3155.945,3
3085.615,1373.19,2
3143.27,1512.095,3
1474.85,2388.815,2
2802.41,1555.255,1
2524.34,2346.435,3
2455.375,2415.01,3
1036.295,2460.575,2
2870.66,3075.93,0
2457.26,2999.295,0
1393.795,2967.445,2
3027.44,1102.205,0
1065.025,2330.835,2
2820.35,1375.01,0
2775.695,1219.01,2
603.1935,2174.51,2
2412.865,2806.31,3
885.105,2746.185,0
3441.23,1689.35,0
2842.06,2437.76,2
2918.045,1226.615,2
2571.335,2673.515,3
2433.21,2986.165,3
2209.35,2902.315,3
2614.95,1875.835,1
2895.1,1033.565,1
1161.615,3133.585,0
959.335,2271.815,2
1511.185,1995.76,1
813.865,2740.725,0
2509.65,901.29,2
2603.445,3064.035,0
1929.525,1063.205,2
1997.645,1195.935,2
2765.035,2809.3,3
3041.545,2143.375,0
2263.95,3009.175,3
2722.07,2261.545,2
2190.825,2647.19,3
2918.695,3100.24,0
2564.055,3341.195,0
726.115,2565.03,0
2911.935,1453.595,2
1344.265,2720.575,0
2525.64,2336.555,3
1122.16,2488.655,2
2486.965,2352.935,0
2603.315,2710.695,0
3433.04,1843.855,2
1247.415,3086.07,0
1407.185,3218.28,0
2468.375,3189.615,0
997.23,2805.92,2
2678.65,2344.485,3
1996.15,3103.1,3
2256.67,3039.075,3
2087.735,2773.81,3
2822.17,1875.77,2
2654.535,1047.15,0
2043.795,3298.035,0
1935.31,695.045,2
2685.995,1799.98,2
2931.76,2360.8,2
3461.835,2078.44,2
2933.58,1479.725,0
2301,1940.38,3
2984.93,1138.41,2
1164.605,3013.66,0
825.305,2801.89,0
2984.54,2074.28,2
2615.21,2714.66,3
2041.39,2979.275,3
2834.845,1815.385,2
3168.685,1637.805,3
3094.26,1602.38,3
2404.285,2834.715,3
2120.755,3124.095,3
2386.605,2366.26,1
3172.52,1491.75,2
1272.31,2803.71,2
2046.33,3449.095,0
2903.355,1097.915,2
3085.16,1237.405,2
1430.195,3071.575,0
2535.325,3285.36,0
3469.635,1877.525,1
2488.72,2855.97,3
2202.72,2893.54,3
3009.955,1282.645,2
747.825,2544.49,0
2865.33,1844.505,2
3494.075,2006.615,2
1010.945,2490.995,2
3092.05,1444.95,2
2090.855,3463.395,0
2494.115,3337.88,0
2907.905,1351.87,2
2412.54,3415.1,0
2228.07,3249.74,0
989.625,980.72,1
2145.39,720.59,2
3168.945,1552.785,3
2353.455,3290.17,0
3191.305,1821.56,0
1173.965,2382.38,2
1233.57,2443.675,2
2501.525,3073.85,3
3442.595,2251.73,2
2178.41,2610.4,2
2987.465,1011.595,2
2703.09,2799.745,3
2560.09,637.195,1
2974.4,1015.82,2
1931.605,3106.935,3
2654.405,3067.35,0
3313.115,1460.55,2
3034.59,1142.57,2
2015.78,3395.665,0
2639.52,2609.62,3
2603.64,1164.735,2
2970.825,1613.56,2
2801.695,2439.125,2
1077.83,3071.9,0
3077.49,1174.03,2
2918.89,1652.56,2
3373.89,1942.85,0
2669.225,2174.315,0
3408.21,2215.135,2
3031.665,1254.63,2
2531.75,1004.965,2
729.495,2577.315,0
3000.4,972.205,3
1337.18,2576.6,2
2184.065,3403.14,0
3406.065,2036.905,2
2010.515,785.265,2
2016.885,3428.815,0
3437.33,2100.085,2
2643.03,3250.26,0
3307.33,1399.71,2
2285.79,3037.97,3
2421.12,2788.435,3
3239.795,1673.165,2
2103.335,2729.545,3
2965.43,1406.405,0
2185.755,2885.545,3
2958.67,2225.6,2
2826.395,821.99,2
2782.455,2915.51,3
1001.26,2311.4,2
1072.37,2693.665,0
1855.815,987.285,0
2899.52,2452.385,2
2168.66,2719.99,3
2626.845,2855.775,3
2359.63,1215.37,2
2979.21,1513.915,2
1157.78,2472.275,2
1902.94,3159.845,0
2350.92,3309.67,0
945.88,2446.08,2
2703.74,1027.91,2
2584.985,3114.475,0
3446.43,2148.12,2
2272.01,3341.78,0
3106.935,1162.07,0
2476.5,2456.935,1
2803.58,1779.375,1
3087.5,1384.695,2
3402.815,2090.66,2
2781.415,3195.855,0
2003.56,1009.515,2
2507.18,2990.91,0
3185.715,1869.075,2
3085.29,3082.885,0
2840.045,1607.58,2
861.77,2042.17,2
3340.935,2049.58,2
2225.925,3220.425,0
2852.07,1314.43,2
2898.025,1287.455,2
2909.985,3086.98,0
2642.64,2808.78,3
2193.62,3408.015,0
2414.36,3300.18,0
2652.39,1908.66,0
3416.335,1527.305,2
1159.86,2256.345,2
2608.45,2804.945,0
3135.08,1578.98,3
2385.5,2877.485,3
2355.665,3237.65,0
2776.605,2794.22,3
3408.6,2163.525,2
2730.585,1916.785,2
3029.91,1586,2
3413.605,1428.245,2
1354.08,2778.75,2
2717.325,1306.37,2
3042.65,1148.745,2
1038.44,2118.025,2
2098.395,3491.475,0
2847,3195.985,0
2490.865,2266.94,1
2650.7,1058.2,2
876.46,2601.43,2
2532.985,3094.715,0
2769.26,1587.625,1
2663.505,945.88,0
2130.635,2958.085,3
2765.425,2306.785,2
2734.81,3005.6,3
2120.365,3310.385,0
1255.345,3015.61,0
3257.735,1838.07,2
833.95,2791.815,0
1355.64,2617.16,2
2251.73,3428.49,0
1968.46,3376.685,0
817.115,2260.7,2
2479.1,2916.29,3
2295.345,3164.005,0
3266.965,1682.005,2
832.195,2764.45,0
1989.455,1046.76,2
1030.25,3069.43,0
1394.12,2364.96,2
2567.63,3365.05,0
3374.67,2247.375,2
919.36,2521.22,2
3013.725,2086.045,2
630.8835,2312.505,0
2409.745,2683.265,3
2061.345,2827.89,3
2518.425,1457.82,2
2157.22,2633.995,0
3256.955,1593.345,2
2928.315,1534.845,2
2453.035,2782.975,3
2702.245,2331.29,2
2328.105,3098.68,3
3020.615,1778.075,2
1527.89,2553.46,2
2951.78,1549.535,2
2732.73,2649.14,3
2536.235,2844.465,3
2938.26,2052.31,0
3253.12,1256.125,1
1095.965,2969.98,0
3531.32,2016.365,0
1039.545,2777.775,2
1949.545,1094.08,2
841.23,2742.805,0
1058.07,1079.91,2
2741.05,1159.665,2
2479.815,3279.64,0
2694.25,2314.195,2
2230.475,2837.77,3
2885.87,1368.705,2
2071.81,3171.935,0
2441.92,2345.655,1
1847.17,1170.325,1
665.665,1969.37,2
1422.135,2929.875,2
1024.205,2906.15,0
2756.455,2276.365,2
3249.87,1816.035,2
2493.075,2612.74,1
1131.52,2295.735,2
1362.14,3206.775,0
3101.605,2798.77,0
3002.545,1766.96,2
2465.58,3243.63,0
3067.805,2098.135,2
1092.975,2433.275,2
3462.095,1775.995,2
3370.835,1934.075,2
3177.655,1718.535,3
3247.27,1687.92,2
1821.755,826.475,1
1309.295,2959.32,2
3270.605,1502.605,1
2571.335,1108.77,0
1071.85,3023.475,0
672.165,2301.26,2
2697.175,2263.56,2
2036.58,3389.945,0
2500.745,3314.415,0
3386.37,2246.4,2
2256.28,3210.87,0
2906.995,831.935,0
2833.87,2276.43,2
3422.575,2241.005,2
2786.55,3329.95,0
2094.495,2967.445,3
1944.93,3421.73,0
2352.545,3009.175,3
3320.005,1847.04,2
3227.835,1163.045,1
3313.31,1959.75,1
2578.485,1811.745,1
2773.16,1802.905,1
2391.025,2341.625,1
692.965,2299.765,2
2293.85,3141.97,3
2312.83,3352.31,0
2061.41,2991.885,3
2674.425,2802.215,3
2939.235,2205.255,2
2463.24,1107.145,2
2508.61,963.43,2
2745.145,1298.765,2
1118.455,2659.215,2
3064.49,1771.835,2
1950.39,3327.285,0
1247.545,3255.85,0
1426.555,3042.39,2
1472.835,2288.585,2
1193.4,2902.9,2
2535,3057.665,3
2920.71,3210.285,0
1104.545,2492.685,2
1420.51,2532.855,0
2872.87,3136.315,0
2484.365,1564.095,1
2670.785,1289.925,1
1264.77,2795.13,2
2669.485,1102.465,2
1023.88,2894.255,0
1076.92,2130.96,0
3319.16,1530.685,1
3512.99,1858.22,2
1816.945,870.61,1
2525.38,3036.8,3
2974.66,1675.115,2
2863.835,1946.555,2
845.26,2861.235,0
2717.325,1892.02,2
2807.61,2458.17,2
1249.235,3097.38,0
3383.9,1643.265,1
1065.22,2719.665,2
2216.955,3112.59,3
2210.13,2103.725,3
2929.355,1045.005,1
1139.19,3153.345,0
2243.215,3456.31,0
2315.105,3378.765,0
2757.04,2288,0
2262.78,2761.59,3
2651.61,1929.33,1
1363.375,2496.78,2
3015.675,1677.39,2
2790.255,2004.665,2
1535.3,2759.12,2
2024.425,1013.935,2
3106.87,1504.36,2
2899.845,1470.105,2
2563.795,2782.13,3
2212.73,1870.245,3
2930.98,1544.4,2
2568.28,2756.455,3
1456.39,3010.865,2
2842.515,2466.815,2
1449.76,2506.01,2
1847.105,1073.215,2
1052.025,2237.95,2
586.6185,1909.57,2
1093.43,2756.52,0
967.135,2097.29,2
2195.31,3442.01,0
2333.5,2811.25,3
2479.555,1586.325,0
1786.98,990.73,2
2871.245,1221.22,2
2314,3227.12,0
2705.04,1877.2,2
1364.155,2413.19,0
2938.52,1216.54,2
1199.445,3030.105,0
2142.14,2861.43,3
1056.575,2639.26,0
2515.89,1005.485,2
2694.185,2734.485,3
2394.86,903.11,2
1289.6,2804.36,2
2121.34,2881.32,3
2722.525,2448.42,3
2114.645,3464.695,0
2965.69,1000.09,2
3010.67,2107.885,2
2645.045,3282.5,0
2364.05,3117.01,3
1671.215,1979.965,3
683.475,1986.205,2
2468.635,970.71,2
2935.01,1267.955,2
2307.825,2116.53,3
1499.94,3282.825,0
1734.2,2146.82,1
2403.44,3146.65,0
1435.005,2685.93,2
2433.34,2342.73,1
2227.55,3151.135,0
2666.56,1772.355,2
2073.24,819.52,0
2899,1296.49,2
2380.495,2384.2,1
3494.205,1859.455,2
2819.635,1420.185,2
1180.465,3181.1,0
2047.175,3188.705,0
3052.725,1184.755,2
2751.06,1992.575,1
2732.665,1009.84,2
2700.035,2687.1,3
2265.445,2915.445,3
3328.13,2023.45,1
2895.36,805.74,1
3414.32,2053.675,2
2600.585,2752.295,3
2882.295,1085.435,2
1446.575,695.435,1
2753.465,935.74,2
1277.77,3191.825,0
2763.28,1237.145,2
3436.16,1646.255,2
3287.635,1376.05,1
2571.855,3376.685,0
1986.985,3088.215,3
2809.235,1686.555,1
2549.69,890.045,2
2731.365,2318.485,2
3123.12,1211.73,2
2082.08,787.28,2
3164.33,1837.29,0
2762.76,1264.965,2
2787.85,1484.015,2
1343.16,2671.24,2
907.53,2723.89,2
2515.5,2900.755,3
807.56,2466.425,2
1512.745,2413.32,2
808.86,2685.93,0
1876.81,3441.685,0
1151.345,3101.085,0
2665.65,2673.905,3
2394.015,1425.32,2
2987.53,1905.67,2
2670.915,1076.92,2
1936.74,1093.17,1
2163.915,888.745,2
1113.32,3084.185,0
3137.81,1545.505,3
3393.195,2266.095,2
2908.23,2202.98,2
656.89,2273.635,2
2300.48,2968.29,3
2999.945,2964,0
1343.875,3281.915,0
708.89,2495.09,2
2942.55,1315.99,0
2120.82,2996.76,3
3336.97,1832.74,2
3293.225,1316.25,2
2484.105,2845.505,3
1384.11,3148.34,0
1095.445,1448.07,2
1068.145,2873.52,0
2360.345,3180.775,0
1049.165,2828.995,2
3069.365,1327.365,2
805.545,2614.495,2
2687.555,1091.545,2
3101.345,1471.925,2
1963.845,1121.185,1
2838.29,2458.17,2
1531.725,2375.36,2
1040.325,3061.955,0
2710.76,1138.15,2
1342.965,2381.405,2
2081.3,3097.445,3
1600.3,983.58,2
2623.075,2922.075,3
3370.12,1401.01,2
1282.905,3145.935,0
1303.64,2507.635,2
2659.67,2919.995,3
2018.77,1057.355,2
1903.395,3114.215,3
1485.965,2675.4,2
2371.265,937.105,2
1273.35,3033.03,0
2913.365,1097.525,0
2944.825,919.75,2
2719.275,1047.15,2
2794.415,1585.285,1
2094.105,3421.6,0
3236.025,1697.15,2
2095.21,2798.25,3
2399.475,3395.34,0
3293.485,1255.735,2
2824.77,2309.255,2
2676.44,2978.69,3
2184.065,3158.155,0
2815.735,1606.735,2
2874.17,3251.82,0
2541.37,1000.61,2
2874.755,824.005,1
1996.995,3380.975,0
2592.655,1615.9,2
3409.25,2255.89,2
946.725,2910.115,0
770.705,2623.53,0
3093.935,2721.03,2
2548.975,3019.055,3
3477.305,1658.995,2
2730.975,1928.615,2
3272.23,1407.12,0
2942.03,1082.25,2
1500.005,2483.195,2
1405.365,2675.66,2
2960.425,980.525,2
981.435,2392.065,2
2600.39,1859.455,1
901.81,1601.275,2
1163.63,3047.655,0
2816.905,1192.1,2
2982.2,1563.055,2
2930.265,3159.52,0
